Comp,BID,rg_mean,rg_var,asph_mean,asph_var,acyl_mean,acyl_var,anis_mean,anis_var,UMAP_0,UMAP_1
0.15,0.6,12.46492931625,4.492609900963916,87.77673684083334,1894.7739154132337,38.265394172916665,309.11047104140385,0.326600193625,0.013265360044840514,10.209658,1.4485302
0.1,0.6,13.007616472499999,3.6052896597676893,91.80175217958333,1637.4310022782288,39.17743284416667,234.5481188882556,0.31002543558333334,0.007770952419864182,9.684326,2.1556613
0.3,0.8,10.69661473825,3.3625810014504474,65.31491818625,1098.320863471376,27.11149635616667,167.75106483356723,0.331131579625,0.013242092641623125,10.270405,1.2037609
0.2,0.6,10.690383260750002,2.722448138734815,56.774109375416664,880.6606074756288,26.278758805833334,174.94636300361836,0.26888949525,0.00923859820999366,9.611159,3.69344
0.25,0.4,9.511489800125,0.7283874963296214,41.0056537825,291.96002379795596,19.04803603004167,32.869905762349944,0.2434044565,0.010436690706111883,11.920114,2.731106
0.25,0.8,11.309215795875,7.716122765466599,77.50968511458333,3754.9878280527,31.679342132625,486.0311405504623,0.313601539,0.027715631263987007,10.372712,1.2847326
0.15,0.6,11.248085709791667,2.237944598506847,67.04391242833333,792.1319616273794,29.120052810416666,124.9850669207746,0.3060952177083333,0.008580567922987423,10.046842,1.966899
0.3,0.8,10.019585012583333,2.4407585766493303,51.63360083125,775.4882086684134,22.692168947,114.15060531190252,0.2811812932916667,0.01121706349042226,10.203554,3.969675
0.2,0.8,11.642784957958334,3.5322851119460763,72.68087789375001,1445.2298475197506,30.945186996666667,203.36449029160028,0.29632106175,0.013713288345701668,9.751344,2.6238015
0.25,0.6,10.180751297166667,1.6523989627046003,50.7018562375,496.4193050836871,23.201120794583332,74.37798231964216,0.270252754875,0.008793403783699342,9.8638315,3.7330573
0.2,0.8,11.993197831166666,4.43581076688169,74.35813612708334,1902.3623334427257,32.66720136791667,255.16804625337187,0.27208885445833336,0.011838412298384542,11.678593,2.1450045
0.25,0.4,10.430404240916667,2.536438042937365,56.37265465666667,1042.579690350401,24.530959724958333,132.2013588877116,0.28796668258333336,0.012772894791445529,12.173083,2.674571
0.2,0.2,10.865621234583335,1.9417787756366252,60.263386681250005,894.2239227466262,26.50678389625,103.14880612612785,0.2833924405416667,0.013423119952805417,11.302404,2.5380974
0.15,0.6,10.65689545175,1.7199857975933415,53.94145272875,550.3198566588234,24.64027057583333,71.09920366918847,0.2540241497083333,0.006388129540649964,11.761742,3.6408958
0.25,0.2,9.861779694,0.9724134457514552,46.256386498750004,237.87892671934998,20.990531658749997,36.76486618176694,0.26314781204166665,0.004194039905287291,12.014444,2.1327035
0.1,0.6,14.356940253458333,6.752183803516225,122.03799674166667,3528.0428663283938,51.928814375,502.20351773875154,0.3482032589583333,0.012353377797134062,10.821116,2.2307854
0.25,0.4,9.464738936958334,0.7930160181237188,41.40451153083333,284.6759446351174,19.033873522666667,39.3929847933747,0.25236029741666666,0.011194970697126163,11.025862,3.8582425
0.4,0.8,8.9355556315,0.9480854161296314,35.922919728749996,181.80981096525417,16.578032703,28.743909124063027,0.23654724333333332,0.0066383627195604296,11.706902,1.1803405
0.8,0.4,7.368284858416668,0.4531764789748067,23.275822271,162.79506655396636,11.030422471083334,14.52510100313945,0.22099185866666668,0.018730484916615768,-9.793109,6.522564
0.4,0.8,8.6835993125,0.7968788546492926,33.97912125208333,175.3488843975535,15.317314405708332,26.567913778825435,0.23895825437499998,0.00945235862947854,9.559795,2.8284216
0.3,0.4,9.462914311125,1.6231358130617708,45.478987814166665,542.7651528532373,19.998009044125002,66.07188520297056,0.2828498240833333,0.013499726117337851,9.742843,3.4468343
0.2,0.6,10.767974012666668,2.305977288787669,56.71831573208333,910.4448784081308,25.836098517083332,107.64591508841573,0.26313214045833333,0.011565501355670065,11.18353,3.6807544
0.25,0.6,10.132297478708333,2.820419595532556,52.84896399875,809.1577502108089,23.303687191875,129.21198291789054,0.2807561164166667,0.01332515645275987,9.977171,1.539052
0.15,0.8,15.773675369583335,6.2628290847975014,154.04122365166668,4838.291257469414,64.36951900958333,645.7740950755717,0.38130604425000003,0.01817956433592244,9.180934,3.1505551
0.2,0.4,10.380319718666668,2.6119459508284124,52.93523884791667,734.3453654029751,23.741704763749997,104.01104244518856,0.26135721608333334,0.009633242926623192,11.00361,3.2902405
0.15,0.6,12.471711919166665,3.1764673396981062,82.92809626416667,1445.6355532725938,37.14144501333333,200.67235076000324,0.30940695195833334,0.007583906418025198,11.520595,3.999559
