Comp,BID,asph_true,asph_pred,asph_std
0.1,0.8,49.14424601,135.61336538185788,13.014795113298696
0.1,0.8,47.76585593,135.61336538185788,13.014795113298696
0.1,0.8,47.33181032,135.61336538185788,13.014795113298696
0.1,0.8,49.04965925,135.61336538185788,13.014795113298696
0.1,0.8,211.2436527,135.61336538185788,13.014795113298696
0.1,0.8,81.0052393,135.61336538185788,13.014795113298696
0.1,0.8,106.3634472,135.61336538185788,13.014795113298696
0.1,0.8,80.44221042,135.61336538185788,13.014795113298696
0.1,0.8,168.7492129,135.61336538185788,13.014795113298696
0.1,0.8,53.74684927,135.61336538185788,13.014795113298696
0.1,0.8,82.11854106,135.61336538185788,13.014795113298696
0.1,0.8,68.35679892,135.61336538185788,13.014795113298696
0.1,0.8,188.9989368,135.61336538185788,13.014795113298696
0.1,0.8,176.393483,135.61336538185788,13.014795113298696
0.1,0.8,183.15204,135.61336538185788,13.014795113298696
0.1,0.8,76.85143994,135.61336538185788,13.014795113298696
0.1,0.8,47.63156147,135.61336538185788,13.014795113298696
0.1,0.8,223.6049681,135.61336538185788,13.014795113298696
0.1,0.8,177.987151,135.61336538185788,13.014795113298696
0.1,0.8,50.38285973,135.61336538185788,13.014795113298696
0.15,0.2,89.9871644,82.13931111351485,11.79906719172433
0.15,0.2,28.20718398,82.13931111351485,11.79906719172433
0.15,0.2,69.13308362,82.13931111351485,11.79906719172433
0.15,0.2,48.43914373,82.13931111351485,11.79906719172433
0.15,0.2,58.22330402,82.13931111351485,11.79906719172433
0.15,0.2,98.37687832,82.13931111351485,11.79906719172433
0.15,0.2,53.43010644,82.13931111351485,11.79906719172433
0.15,0.2,31.35731677,82.13931111351485,11.79906719172433
0.15,0.2,44.0654302,82.13931111351485,11.79906719172433
0.15,0.2,53.45108414,82.13931111351485,11.79906719172433
0.15,0.2,34.11064269,82.13931111351485,11.79906719172433
0.15,0.2,42.9275154,82.13931111351485,11.79906719172433
0.15,0.2,61.72242306,82.13931111351485,11.79906719172433
0.15,0.2,64.51660495,82.13931111351485,11.79906719172433
0.15,0.2,52.43659924,82.13931111351485,11.79906719172433
0.15,0.2,38.11693491,82.13931111351485,11.79906719172433
0.15,0.2,30.307418,82.13931111351485,11.79906719172433
0.15,0.2,69.95999432,82.13931111351485,11.79906719172433
0.15,0.2,22.7840773,82.13931111351485,11.79906719172433
0.15,0.2,32.94022567,82.13931111351485,11.79906719172433
0.15,0.2,25.25468085,82.13931111351485,11.79906719172433
0.15,0.2,36.76000454,82.13931111351485,11.79906719172433
0.15,0.2,119.3263063,82.13931111351485,11.79906719172433
0.15,0.2,29.68870898,82.13931111351485,11.79906719172433
0.15,0.4,62.33545866,94.00301662125639,12.689226277625897
0.15,0.4,55.98773747,94.00301662125639,12.689226277625897
0.15,0.4,129.0559782,94.00301662125639,12.689226277625897
0.15,0.4,59.56132324,94.00301662125639,12.689226277625897
0.15,0.4,111.045885,94.00301662125639,12.689226277625897
0.15,0.4,36.94105543,94.00301662125639,12.689226277625897
0.15,0.4,74.59103412,94.00301662125639,12.689226277625897
0.15,0.4,72.05717736,94.00301662125639,12.689226277625897
0.15,0.4,62.35148289,94.00301662125639,12.689226277625897
0.15,0.4,41.62108196,94.00301662125639,12.689226277625897
0.15,0.4,34.97718201,94.00301662125639,12.689226277625897
0.15,0.4,34.89722498,94.00301662125639,12.689226277625897
0.15,0.4,87.08872238,94.00301662125639,12.689226277625897
0.15,0.4,49.86455245,94.00301662125639,12.689226277625897
0.15,0.4,57.16824102,94.00301662125639,12.689226277625897
0.15,0.4,85.5771293,94.00301662125639,12.689226277625897
0.15,0.4,38.17803972,94.00301662125639,12.689226277625897
0.15,0.4,44.75869505,94.00301662125639,12.689226277625897
0.15,0.4,76.84934294,94.00301662125639,12.689226277625897
0.15,0.4,37.29721465,94.00301662125639,12.689226277625897
0.15,0.4,46.11196864,94.00301662125639,12.689226277625897
0.15,0.4,46.61733702,94.00301662125639,12.689226277625897
0.15,0.4,28.28059029,94.00301662125639,12.689226277625897
0.15,0.4,90.81073963,94.00301662125639,12.689226277625897
0.15,0.4,100.5444836,90.613712329181,12.900641101723538
0.15,0.4,42.25617312,90.613712329181,12.900641101723538
0.15,0.4,123.753948,90.613712329181,12.900641101723538
0.15,0.4,84.10190593,90.613712329181,12.900641101723538
0.15,0.4,47.75039282,90.613712329181,12.900641101723538
0.15,0.4,47.25656966,90.613712329181,12.900641101723538
0.15,0.4,127.794026,90.613712329181,12.900641101723538
0.15,0.4,27.90981327,90.613712329181,12.900641101723538
0.15,0.4,60.00445217,90.613712329181,12.900641101723538
0.15,0.4,37.02774229,90.613712329181,12.900641101723538
0.15,0.4,88.34549797,90.613712329181,12.900641101723538
0.15,0.4,94.79268816,90.613712329181,12.900641101723538
0.15,0.4,151.3025717,90.613712329181,12.900641101723538
0.15,0.4,32.29980221,90.613712329181,12.900641101723538
0.15,0.4,71.83610001,90.613712329181,12.900641101723538
0.15,0.4,122.7230883,90.613712329181,12.900641101723538
0.15,0.4,95.39877418,90.613712329181,12.900641101723538
0.15,0.4,172.5044598,90.613712329181,12.900641101723538
0.15,0.4,55.9400518,90.613712329181,12.900641101723538
0.15,0.4,38.14178792,90.613712329181,12.900641101723538
0.15,0.4,55.85035987,90.613712329181,12.900641101723538
0.15,0.4,33.63824574,90.613712329181,12.900641101723538
0.15,0.4,134.5683492,90.613712329181,12.900641101723538
0.15,0.4,32.29537034,90.613712329181,12.900641101723538
0.15,0.4,64.56041228,120.67690663365647,12.735219778332278
0.15,0.4,64.43041345,120.67690663365647,12.735219778332278
0.15,0.4,43.9305807,120.67690663365647,12.735219778332278
0.15,0.4,102.9655985,120.67690663365647,12.735219778332278
0.15,0.4,171.37133,120.67690663365647,12.735219778332278
0.15,0.4,61.18823824,120.67690663365647,12.735219778332278
0.15,0.4,106.7271596,120.67690663365647,12.735219778332278
0.15,0.4,103.6625163,120.67690663365647,12.735219778332278
0.15,0.4,59.68529925,120.67690663365647,12.735219778332278
0.15,0.4,90.16551298,120.67690663365647,12.735219778332278
0.15,0.4,53.4169245,120.67690663365647,12.735219778332278
0.15,0.4,54.6187215,120.67690663365647,12.735219778332278
0.15,0.4,61.13437402,120.67690663365647,12.735219778332278
0.15,0.4,100.5892165,120.67690663365647,12.735219778332278
0.15,0.4,54.74341705,120.67690663365647,12.735219778332278
0.15,0.4,31.04373922,120.67690663365647,12.735219778332278
0.15,0.4,56.74229603,120.67690663365647,12.735219778332278
0.15,0.4,33.09806117,120.67690663365647,12.735219778332278
0.15,0.4,54.21374352,120.67690663365647,12.735219778332278
0.15,0.4,104.4144765,120.67690663365647,12.735219778332278
0.15,0.4,118.8428125,120.67690663365647,12.735219778332278
0.15,0.4,57.98571069,120.67690663365647,12.735219778332278
0.15,0.4,105.3010126,120.67690663365647,12.735219778332278
0.15,0.4,74.58437928,120.67690663365647,12.735219778332278
0.15,0.6,62.64162509,130.68661428943597,11.853787952843888
0.15,0.6,112.6607877,130.68661428943597,11.853787952843888
0.15,0.6,43.7637951,130.68661428943597,11.853787952843888
0.15,0.6,54.22361086,130.68661428943597,11.853787952843888
0.15,0.6,64.44528672,130.68661428943597,11.853787952843888
0.15,0.6,54.78908491,130.68661428943597,11.853787952843888
0.15,0.6,16.99142393,130.68661428943597,11.853787952843888
0.15,0.6,67.2491439,130.68661428943597,11.853787952843888
0.15,0.6,52.8892859,130.68661428943597,11.853787952843888
0.15,0.6,44.72281982,130.68661428943597,11.853787952843888
0.15,0.6,59.87663675,130.68661428943597,11.853787952843888
0.15,0.6,102.6736458,130.68661428943597,11.853787952843888
0.15,0.6,57.12808666,130.68661428943597,11.853787952843888
0.15,0.6,91.55806875,130.68661428943597,11.853787952843888
0.15,0.6,49.58433827,130.68661428943597,11.853787952843888
0.15,0.6,75.97250924,130.68661428943597,11.853787952843888
0.15,0.6,25.33478453,130.68661428943597,11.853787952843888
0.15,0.6,74.73382174,130.68661428943597,11.853787952843888
0.15,0.6,157.4535052,130.68661428943597,11.853787952843888
0.15,0.6,90.1111275,130.68661428943597,11.853787952843888
0.15,0.6,101.1403298,130.68661428943597,11.853787952843888
0.15,0.6,67.55752529,130.68661428943597,11.853787952843888
0.15,0.6,38.25756526,130.68661428943597,11.853787952843888
0.15,0.6,65.96672328,130.68661428943597,11.853787952843888
0.15,0.6,65.72930026,124.01055930360053,12.710260685171463
0.15,0.6,75.01405556,124.01055930360053,12.710260685171463
0.15,0.6,55.54503468,124.01055930360053,12.710260685171463
0.15,0.6,101.9786823,124.01055930360053,12.710260685171463
0.15,0.6,48.76328004,124.01055930360053,12.710260685171463
0.15,0.6,21.24710469,124.01055930360053,12.710260685171463
0.15,0.6,112.8405059,124.01055930360053,12.710260685171463
0.15,0.6,67.39373689,124.01055930360053,12.710260685171463
0.15,0.6,90.76990742,124.01055930360053,12.710260685171463
0.15,0.6,111.0711,124.01055930360053,12.710260685171463
0.15,0.6,44.2070141,124.01055930360053,12.710260685171463
0.15,0.6,30.18327252,124.01055930360053,12.710260685171463
0.15,0.6,87.61022306,124.01055930360053,12.710260685171463
0.15,0.6,42.56266968,124.01055930360053,12.710260685171463
0.15,0.6,63.84363258,124.01055930360053,12.710260685171463
0.15,0.6,100.8822068,124.01055930360053,12.710260685171463
0.15,0.6,41.67959567,124.01055930360053,12.710260685171463
0.15,0.6,79.73979998,124.01055930360053,12.710260685171463
0.15,0.6,25.37490688,124.01055930360053,12.710260685171463
0.15,0.6,79.97159235,124.01055930360053,12.710260685171463
0.15,0.6,68.79003126,124.01055930360053,12.710260685171463
0.15,0.6,63.50351392,124.01055930360053,12.710260685171463
0.15,0.6,28.32875751,124.01055930360053,12.710260685171463
0.15,0.6,73.8672546,124.01055930360053,12.710260685171463
0.15,0.8,89.36782723,116.19907191756283,13.528341854769288
0.15,0.8,53.25089611,116.19907191756283,13.528341854769288
0.15,0.8,145.8483654,116.19907191756283,13.528341854769288
0.15,0.8,75.17992591,116.19907191756283,13.528341854769288
0.15,0.8,24.9155625,116.19907191756283,13.528341854769288
0.15,0.8,185.5859703,116.19907191756283,13.528341854769288
0.15,0.8,85.22761602,116.19907191756283,13.528341854769288
0.15,0.8,86.36499443,116.19907191756283,13.528341854769288
0.15,0.8,56.62095904,116.19907191756283,13.528341854769288
0.15,0.8,152.6989549,116.19907191756283,13.528341854769288
0.15,0.8,118.9344805,116.19907191756283,13.528341854769288
0.15,0.8,100.666621,116.19907191756283,13.528341854769288
0.15,0.8,137.7911447,116.19907191756283,13.528341854769288
0.15,0.8,186.7415783,116.19907191756283,13.528341854769288
0.15,0.8,119.4744801,116.19907191756283,13.528341854769288
0.15,0.8,70.8378373,116.19907191756283,13.528341854769288
0.15,0.8,162.9236846,116.19907191756283,13.528341854769288
0.15,0.8,159.5106765,116.19907191756283,13.528341854769288
0.15,0.8,89.41391098,116.19907191756283,13.528341854769288
0.15,0.8,101.293721,116.19907191756283,13.528341854769288
0.15,0.8,54.39341835,116.19907191756283,13.528341854769288
0.15,0.8,152.695278,116.19907191756283,13.528341854769288
0.15,0.8,75.13883958,116.19907191756283,13.528341854769288
0.15,0.8,103.5971157,116.19907191756283,13.528341854769288
0.2,0.4,32.25399539,109.27359040538431,10.845313522675703
0.2,0.4,48.66095978,109.27359040538431,10.845313522675703
0.2,0.4,102.4512847,109.27359040538431,10.845313522675703
0.2,0.4,39.42989344,109.27359040538431,10.845313522675703
0.2,0.4,35.72149704,109.27359040538431,10.845313522675703
0.2,0.4,79.5439143,109.27359040538431,10.845313522675703
0.2,0.4,57.13324555,109.27359040538431,10.845313522675703
0.2,0.4,86.37378805,109.27359040538431,10.845313522675703
0.2,0.4,23.57999526,109.27359040538431,10.845313522675703
0.2,0.4,31.51215919,109.27359040538431,10.845313522675703
0.2,0.4,123.1689836,109.27359040538431,10.845313522675703
0.2,0.4,37.51325429,109.27359040538431,10.845313522675703
0.2,0.4,42.90409257,109.27359040538431,10.845313522675703
0.2,0.4,163.8346042,109.27359040538431,10.845313522675703
0.2,0.4,90.1578656,109.27359040538431,10.845313522675703
0.2,0.4,35.17405714,109.27359040538431,10.845313522675703
0.2,0.4,105.0512773,109.27359040538431,10.845313522675703
0.2,0.4,44.18315386,109.27359040538431,10.845313522675703
0.2,0.4,112.6061456,109.27359040538431,10.845313522675703
0.2,0.4,54.92663013,109.27359040538431,10.845313522675703
0.2,0.4,60.45456667,109.27359040538431,10.845313522675703
0.2,0.4,111.1040429,109.27359040538431,10.845313522675703
0.2,0.4,72.15441142,109.27359040538431,10.845313522675703
0.2,0.4,59.27934579,109.27359040538431,10.845313522675703
0.2,0.6,68.85613772,94.1605504449144,14.213216736256566
0.2,0.6,35.639613,94.1605504449144,14.213216736256566
0.2,0.6,50.0706825,94.1605504449144,14.213216736256566
0.2,0.6,104.4108009,94.1605504449144,14.213216736256566
0.2,0.6,26.75865143,94.1605504449144,14.213216736256566
0.2,0.6,62.36780074,94.1605504449144,14.213216736256566
0.2,0.6,37.6130863,94.1605504449144,14.213216736256566
0.2,0.6,92.17574834,94.1605504449144,14.213216736256566
0.2,0.6,28.70625771,94.1605504449144,14.213216736256566
0.2,0.6,38.19386346,94.1605504449144,14.213216736256566
0.2,0.6,29.19043656,94.1605504449144,14.213216736256566
0.2,0.6,98.07053978,94.1605504449144,14.213216736256566
0.2,0.6,22.1864524,94.1605504449144,14.213216736256566
0.2,0.6,49.26795369,94.1605504449144,14.213216736256566
0.2,0.6,51.6917704,94.1605504449144,14.213216736256566
0.2,0.6,35.5895914,94.1605504449144,14.213216736256566
0.2,0.6,50.80263581,94.1605504449144,14.213216736256566
0.2,0.6,53.56296233,94.1605504449144,14.213216736256566
0.2,0.6,39.90059334,94.1605504449144,14.213216736256566
0.2,0.6,31.46496409,94.1605504449144,14.213216736256566
0.2,0.6,55.56713838,94.1605504449144,14.213216736256566
0.2,0.6,91.95020907,94.1605504449144,14.213216736256566
0.2,0.6,76.67829168,94.1605504449144,14.213216736256566
0.2,0.6,60.86634588,94.1605504449144,14.213216736256566
0.2,0.8,122.5119225,70.42730631254017,16.134608567294585
0.2,0.8,37.6794186,70.42730631254017,16.134608567294585
0.2,0.8,68.51334115,70.42730631254017,16.134608567294585
0.2,0.8,65.06412036,70.42730631254017,16.134608567294585
0.2,0.8,18.38192506,70.42730631254017,16.134608567294585
0.2,0.8,45.76266144,70.42730631254017,16.134608567294585
0.2,0.8,38.56150904,70.42730631254017,16.134608567294585
0.2,0.8,62.01952879,70.42730631254017,16.134608567294585
0.2,0.8,132.8897191,70.42730631254017,16.134608567294585
0.2,0.8,97.19549151,70.42730631254017,16.134608567294585
0.2,0.8,113.4328692,70.42730631254017,16.134608567294585
0.2,0.8,34.8112985,70.42730631254017,16.134608567294585
0.2,0.8,152.6319693,70.42730631254017,16.134608567294585
0.2,0.8,38.38285835,70.42730631254017,16.134608567294585
0.2,0.8,70.96745614,70.42730631254017,16.134608567294585
0.2,0.8,57.11608728,70.42730631254017,16.134608567294585
0.2,0.8,60.03429612,70.42730631254017,16.134608567294585
0.2,0.8,138.7124874,70.42730631254017,16.134608567294585
0.2,0.8,22.59223682,70.42730631254017,16.134608567294585
0.2,0.8,30.5629799,70.42730631254017,16.134608567294585
0.2,0.8,83.9164444,70.42730631254017,16.134608567294585
0.2,0.8,86.5325574,70.42730631254017,16.134608567294585
0.2,0.8,87.27054103,70.42730631254017,16.134608567294585
0.2,0.8,78.79735006,70.42730631254017,16.134608567294585
0.2,0.8,47.88877218,100.09300925722528,15.301185318427411
0.2,0.8,95.32558305,100.09300925722528,15.301185318427411
0.2,0.8,91.66099389,100.09300925722528,15.301185318427411
0.2,0.8,23.03305683,100.09300925722528,15.301185318427411
0.2,0.8,16.9896714,100.09300925722528,15.301185318427411
0.2,0.8,48.88263613,100.09300925722528,15.301185318427411
0.2,0.8,140.7613954,100.09300925722528,15.301185318427411
0.2,0.8,85.04587359,100.09300925722528,15.301185318427411
0.2,0.8,92.77707258,100.09300925722528,15.301185318427411
0.2,0.8,30.22143001,100.09300925722528,15.301185318427411
0.2,0.8,84.74038922,100.09300925722528,15.301185318427411
0.2,0.8,53.47345586,100.09300925722528,15.301185318427411
0.2,0.8,82.15879918,100.09300925722528,15.301185318427411
0.2,0.8,86.40682366,100.09300925722528,15.301185318427411
0.2,0.8,84.0770232,100.09300925722528,15.301185318427411
0.2,0.8,87.70611266,100.09300925722528,15.301185318427411
0.2,0.8,80.12104198,100.09300925722528,15.301185318427411
0.2,0.8,75.96213355,100.09300925722528,15.301185318427411
0.2,0.8,42.79621861,100.09300925722528,15.301185318427411
0.2,0.8,40.86932298,100.09300925722528,15.301185318427411
0.2,0.8,76.79745549,100.09300925722528,15.301185318427411
0.2,0.8,70.57993614,100.09300925722528,15.301185318427411
0.2,0.8,72.67313917,100.09300925722528,15.301185318427411
0.2,0.8,59.60015404,100.09300925722528,15.301185318427411
0.2,0.8,91.93224445,92.9853971216071,15.709461550846234
0.2,0.8,35.3266067,92.9853971216071,15.709461550846234
0.2,0.8,235.5367161,92.9853971216071,15.709461550846234
0.2,0.8,219.4004622,92.9853971216071,15.709461550846234
0.2,0.8,74.01049273,92.9853971216071,15.709461550846234
0.2,0.8,46.35246387,92.9853971216071,15.709461550846234
0.2,0.8,227.3157083,92.9853971216071,15.709461550846234
0.2,0.8,238.8078466,92.9853971216071,15.709461550846234
0.2,0.8,234.7768422,92.9853971216071,15.709461550846234
0.2,0.8,33.58337735,92.9853971216071,15.709461550846234
0.2,0.8,29.83006579,92.9853971216071,15.709461550846234
0.2,0.8,231.6708032,92.9853971216071,15.709461550846234
0.2,0.8,264.6335276,92.9853971216071,15.709461550846234
0.2,0.8,235.847724,92.9853971216071,15.709461550846234
0.2,0.8,247.9250608,92.9853971216071,15.709461550846234
0.2,0.8,224.5154839,92.9853971216071,15.709461550846234
0.2,0.8,239.2908978,92.9853971216071,15.709461550846234
0.2,0.8,32.06455664,92.9853971216071,15.709461550846234
0.2,0.8,229.428582,92.9853971216071,15.709461550846234
0.2,0.8,227.3288403,92.9853971216071,15.709461550846234
0.2,0.8,75.52153861,92.9853971216071,15.709461550846234
0.2,0.8,238.7949254,92.9853971216071,15.709461550846234
0.2,0.8,39.06128713,92.9853971216071,15.709461550846234
0.2,0.8,232.8535417,92.9853971216071,15.709461550846234
0.25,0.4,33.25531386,98.05412537868688,12.77049197282116
0.25,0.4,29.9081945,98.05412537868688,12.77049197282116
0.25,0.4,44.29920116,98.05412537868688,12.77049197282116
0.25,0.4,53.40774809,98.05412537868688,12.77049197282116
0.25,0.4,64.05533991,98.05412537868688,12.77049197282116
0.25,0.4,96.52293528,98.05412537868688,12.77049197282116
0.25,0.4,36.6548049,98.05412537868688,12.77049197282116
0.25,0.4,26.23723866,98.05412537868688,12.77049197282116
0.25,0.4,34.15066327,98.05412537868688,12.77049197282116
0.25,0.4,36.55136511,98.05412537868688,12.77049197282116
