Comp,BID,SID,CID,rg,asph,acyl,anis,num dom,seg,avgsize,maxsize,eig1,eig2,eig3,eig4,eig5,eig6,eig7,eig8,eig9,eig10,n_eig,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9
0.1,0.4,19,17,11.1336366,54.89843962,24.44278025,0.237359928,3,45,118.3333333,315,0.000737454,0.002175943,0.002418254,0.002558426,0.003822687,0.005083414,0.006779707,0.008250433,0.010094197,0.012643146,3.69e-05,-5.171933164022324,-0.15312064056113894,0.04413496595708652,0.614369848167409,-0.41004197058615466,0.008686516537796002,0.2726736295192435,-0.23646107439081668,0.3346004132532321,-0.012927015168076207
0.1,0.4,19,18,12.78352815,67.06332142,36.0023673,0.218431702,1,30,370.0,370,0.000545044,0.000683713,0.002403266,0.002905152,0.003163415,0.00378994,0.007833399,0.009012198,0.010208958,0.011201504,2.73e-05,-5.171933164022324,-0.15312064056113894,0.04413496595708652,0.614369848167409,-0.41004197058615466,0.008686516537796002,0.2726736295192435,-0.23646107439081668,0.3346004132532321,-0.012927015168076207
0.1,0.4,19,19,13.9565905,108.6130785,44.02211686,0.351729485,4,84,79.0,213,0.000214214,0.001511213,0.002093273,0.0027687,0.002926285,0.003966552,0.006679677,0.008324317,0.010247304,0.011943483,1.07e-05,-5.171933164022324,-0.15312064056113894,0.04413496595708652,0.614369848167409,-0.41004197058615466,0.008686516537796002,0.2726736295192435,-0.23646107439081668,0.3346004132532321,-0.012927015168076207
0.1,0.4,19,20,18.67682778,238.3971749,100.5476733,0.509032984,3,127,91.0,178,0.000102622,0.000818208,0.002374193,0.002510388,0.003184221,0.003913811,0.005459323,0.00831779,0.009776151,0.011636383,5.13e-06,-5.171933164022324,-0.15312064056113894,0.04413496595708652,0.614369848167409,-0.41004197058615466,0.008686516537796002,0.2726736295192435,-0.23646107439081668,0.3346004132532321,-0.012927015168076207
0.1,0.4,19,21,15.97179339,173.5970422,65.8351846,0.494527726,2,89,155.5,178,0.000140846,0.001722916,0.002277042,0.002946562,0.003283515,0.004684862,0.007528584,0.009216164,0.010150622,0.012002691,7.82e-06,-5.171933164022324,-0.15312064056113894,0.04413496595708652,0.614369848167409,-0.41004197058615466,0.008686516537796002,0.2726736295192435,-0.23646107439081668,0.3346004132532321,-0.012927015168076207
0.1,0.4,19,22,11.51565382,54.25297282,25.57043607,0.208452546,1,30,370.0,370,0.000694313,0.001660363,0.002329604,0.002677427,0.003560115,0.005052539,0.007975284,0.009041468,0.011453016,0.014663733,3.47e-05,-5.171933164022324,-0.15312064056113894,0.04413496595708652,0.614369848167409,-0.41004197058615466,0.008686516537796002,0.2726736295192435,-0.23646107439081668,0.3346004132532321,-0.012927015168076207
0.1,0.4,19,23,18.55782091,238.5933284,89.73314005,0.519423758,6,145,42.5,101,0.000100438,0.000767913,0.001742877,0.002411122,0.002961512,0.003411562,0.005747334,0.005945618,0.008920106,0.010145023,5.02e-06,-5.171933164022324,-0.15312064056113894,0.04413496595708652,0.614369848167409,-0.41004197058615466,0.008686516537796002,0.2726736295192435,-0.23646107439081668,0.3346004132532321,-0.012927015168076207
0.1,0.6,20,0,10.10886022,33.47719724,16.96343087,0.139420035,1,2,398.0,398,0.000929354,0.001844144,0.00283579,0.003410823,0.004985431,0.008081128,0.008283317,0.009180053,0.010686403,0.012265233,4.89e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,1,13.19308733,83.05957849,38.86896038,0.277551468,4,22,94.5,170,0.000311572,0.000891378,0.002676515,0.002970694,0.005357441,0.006400233,0.007666507,0.009216803,0.00974901,0.01056647,1.64e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,2,11.97231591,70.13680766,31.046579,0.285100264,1,2,398.0,398,0.000484485,0.001806914,0.001861984,0.003320082,0.004569944,0.006205801,0.008043647,0.010125917,0.011110738,0.013140418,2.55e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,3,14.3286068,129.2604027,48.00704363,0.424868431,2,57,171.5,271,0.000216654,0.001723119,0.003011243,0.003703358,0.00553075,0.007144022,0.007208825,0.009818151,0.01140106,0.014316988,1.08e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,4,10.3846271,39.5108005,19.34627549,0.1698379,3,16,128.0,328,0.000798709,0.001505062,0.002326038,0.003014422,0.004040674,0.005255091,0.006551337,0.007530559,0.0091634,0.011474677,3.99e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,5,10.21297075,41.21644132,19.6305732,0.195834992,2,2,199.0,228,0.000672785,0.002262464,0.002875366,0.004316383,0.005599291,0.007461621,0.007996555,0.010156291,0.011296974,0.014660108,3.54e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,6,16.57343307,183.5495251,69.69121467,0.47975066,4,94,76.5,218,0.000125658,0.001046617,0.001790383,0.00321967,0.004297566,0.004617732,0.005208568,0.007694437,0.008600653,0.011351364,6.61e-06,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,7,16.02389711,152.9456376,60.91907952,0.39484428,3,57,114.3333333,271,0.000178851,0.000810921,0.001836295,0.003082269,0.00364743,0.005518531,0.006787506,0.008196574,0.008940046,0.011824715,9.41e-06,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,8,13.33724411,101.431746,41.96376919,0.370580645,2,35,182.5,229,0.0002525,0.001916306,0.002940812,0.003321163,0.004481103,0.006978499,0.007900409,0.010910992,0.011374584,0.012709383,1.33e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,9,11.7428929,63.31433253,28.79361214,0.255826497,2,2,199.0,328,0.00056447,0.001845331,0.002122904,0.002513264,0.005523827,0.006644492,0.008153607,0.008961384,0.010677614,0.012504101,2.82e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,10,15.48130047,149.6330112,55.77703279,0.426019109,2,57,171.5,271,0.0001842,0.000997348,0.002473357,0.003562375,0.004138342,0.005763467,0.007421034,0.008534914,0.011925664,0.014728812,9.21e-06,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,11,15.86140195,144.29365,67.88504247,0.386095145,3,58,114.0,181,0.00019246,0.000652142,0.002309285,0.002924535,0.003496516,0.005563217,0.007470835,0.00866764,0.010517074,0.014692108,1.01e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,12,11.59085539,66.50926753,27.87335675,0.286854421,1,2,398.0,398,0.000504305,0.002166297,0.003312279,0.003918909,0.004495087,0.006282367,0.007205515,0.007577888,0.008674963,0.011766094,2.52e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,13,12.8753477,76.51609974,34.58802475,0.254748025,1,2,398.0,398,0.000458066,0.001244775,0.002320517,0.002835062,0.003635535,0.004749359,0.006236477,0.007431431,0.008536145,0.009446148,2.41e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,14,12.5639292,86.45627102,36.86491608,0.350415888,1,2,398.0,398,0.000477427,0.001854079,0.003690438,0.004520182,0.004657381,0.006340357,0.007391862,0.007926092,0.01112662,0.014867917,2.51e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,15,12.33114235,70.38478696,31.39773796,0.258473795,1,2,398.0,398,0.000495705,0.001142593,0.002917555,0.00340911,0.00450023,0.00592247,0.008402213,0.008690416,0.010123291,0.011009963,2.48e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,16,11.68148749,66.08550848,30.3156026,0.278396533,1,2,398.0,398,0.000492803,0.002263707,0.002469674,0.003119367,0.0037681,0.005349569,0.007978925,0.008408745,0.010881064,0.014495101,2.46e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,17,14.33469684,112.0350672,53.16068149,0.351591528,4,77,80.75,158,0.000204051,0.000542328,0.002390607,0.003204719,0.00571582,0.006188721,0.007538534,0.008746797,0.010845601,0.012900445,1.02e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,18,11.25393897,60.44514542,25.46223972,0.268478315,2,2,199.0,228,0.000591952,0.002133904,0.003284986,0.003792423,0.005547049,0.005874081,0.007037904,0.008746822,0.010861171,0.012751399,2.96e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,19,14.92475074,122.9120822,55.3356711,0.357191771,5,77,64.6,115,0.000184245,0.000550999,0.001999483,0.0032865,0.004725884,0.006847764,0.007744969,0.009150547,0.00990685,0.01113061,9.7e-06,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,20,14.60255464,124.4144747,49.67360632,0.377844964,2,57,171.5,271,0.000213412,0.001178453,0.002637874,0.003178208,0.003764567,0.005192521,0.007293868,0.008773807,0.009975667,0.012456579,1.07e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,21,11.6275967,64.06945863,27.16021638,0.265281667,1,2,398.0,398,0.000687834,0.002095879,0.002702035,0.003084108,0.005322761,0.005613399,0.007579564,0.008211551,0.010533279,0.014062937,3.44e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,22,11.7385691,54.34300999,26.67034264,0.196710178,1,2,398.0,398,0.000703048,0.001369546,0.002442187,0.003012826,0.00418595,0.005427436,0.005733594,0.008541954,0.010343247,0.011531839,3.52e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,20,23,13.4372885,107.2417501,42.86337912,0.388893943,2,57,171.5,271,0.000204179,0.001569104,0.002234785,0.003269501,0.005038553,0.006127985,0.006891168,0.01021039,0.010591797,0.015126033,1.07e-05,-5.147970952584998,0.2941145091251055,0.29680679920670194,-0.6342864696873701,0.6917735685662033,-0.35446096182759856,-0.36851062457345185,-0.5698221240369676,0.13068709327422356,1.4718689489472663
0.1,0.6,21,0,14.90447624,115.8418496,53.34699307,0.324119828,4,118,70.5,152,0.00021161,0.000426002,0.002082678,0.003750938,0.004662729,0.005533935,0.006757568,0.008189015,0.009653649,0.010160613,1.11e-05,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,1,17.7507735,181.7952759,88.16869341,0.396670407,3,148,84.0,144,0.000135163,0.000371249,0.001968499,0.002128381,0.004655066,0.005497931,0.006895425,0.007190036,0.009832761,0.010497263,7.11e-06,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,2,17.16666179,178.8864557,76.9382746,0.42645218,4,145,63.75,144,0.000135794,0.000388918,0.002071389,0.002856795,0.004999302,0.005478406,0.007114247,0.007645836,0.008798385,0.009235872,7.15e-06,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,3,15.22211847,112.6799044,50.77047351,0.282396508,3,133,89.0,222,0.00023888,0.000499775,0.001126975,0.00219333,0.003298759,0.005553603,0.005954783,0.006694675,0.007670664,0.00911802,1.19e-05,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,4,20.35229135,247.6105038,110.9143173,0.408670272,5,219,36.2,72,9.7e-05,0.000377789,0.000742361,0.001140709,0.002439354,0.004469805,0.006105557,0.006722784,0.007816792,0.010190552,4.85e-06,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,5,12.09914578,66.85789542,29.01990386,0.248086319,1,21,379.0,379,0.000530073,0.001781541,0.002189594,0.002974376,0.004625207,0.005775135,0.006329469,0.00725369,0.008813034,0.009960351,2.65e-05,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,6,17.10990588,144.7302614,71.37878132,0.301776401,4,156,61.0,152,0.000194698,0.000338373,0.001030524,0.001529865,0.002561951,0.004084178,0.006077847,0.006802486,0.008046575,0.010189913,9.73e-06,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,7,15.82710449,137.210258,59.2739629,0.343157512,3,133,89.0,222,0.000218928,0.000546888,0.001549246,0.002472163,0.003308867,0.005750772,0.006009793,0.007416799,0.008438147,0.009981817,1.09e-05,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,8,15.98599191,159.3837134,67.58231456,0.437938963,2,102,149.0,186,0.000169206,0.001362664,0.001642073,0.002970074,0.003241001,0.005139583,0.006514863,0.006614967,0.008013458,0.011355194,8.91e-06,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,9,17.77592113,196.6024616,82.5294768,0.435021319,3,146,84.66666667,144,0.000137015,0.000386327,0.002010615,0.002809221,0.005142501,0.005326428,0.007119286,0.007342661,0.009351098,0.009884984,7.21e-06,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,10,11.71635807,54.16342321,26.16841458,0.193871679,2,59,170.5,307,0.000487466,0.001368199,0.001893632,0.003660877,0.004535999,0.00564187,0.006238015,0.007126616,0.008674852,0.009709078,2.44e-05,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,11,14.3499598,108.5420587,50.94397779,0.328148367,3,95,101.6666667,294,0.000239585,0.001002662,0.002081997,0.003306004,0.004889367,0.005814052,0.006701897,0.008570394,0.009968975,0.010145099,1.2e-05,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,12,17.10986849,174.073177,71.34766855,0.393834116,3,108,97.33333333,186,0.000143715,0.000725732,0.001034371,0.002036664,0.003439749,0.005219335,0.00656465,0.006818828,0.00774692,0.010789414,7.19e-06,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,13,16.05293816,145.2643314,67.74411518,0.375401796,3,82,106.0,237,0.000193877,0.000708962,0.001336347,0.002006167,0.003545325,0.005706222,0.006774035,0.007288151,0.00820606,0.011232832,9.69e-06,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,14,18.13350907,218.7357286,85.22869518,0.479866585,3,107,97.66666667,144,0.000112252,0.000711933,0.002318817,0.002602857,0.004919904,0.00520398,0.005766507,0.006069091,0.007731432,0.009724176,5.61e-06,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,15,15.1107632,131.1338669,52.61441221,0.370592716,2,90,155.0,186,0.000198608,0.000915459,0.002328423,0.002569376,0.003910046,0.004629829,0.00617925,0.006525729,0.007820359,0.009938978,1.05e-05,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,16,17.12300871,184.2828736,73.94168545,0.440250453,3,132,89.33333333,218,0.000145394,0.000620684,0.002329627,0.002579925,0.003190753,0.006074278,0.00687138,0.007211518,0.009068027,0.010213893,7.27e-06,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,17,16.33170342,139.2899787,60.35703743,0.317308547,3,82,106.0,237,0.000190459,0.000696102,0.000893301,0.001340348,0.002513609,0.004378522,0.005830616,0.006749599,0.007856179,0.008802564,9.52e-06,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,18,20.37169622,255.4310408,104.8722133,0.417206868,5,219,36.2,72,9.78e-05,0.000375676,0.000736496,0.001137302,0.002428073,0.004389214,0.00609347,0.006534172,0.00761069,0.008632696,5.15e-06,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,19,20.33826442,246.1131374,108.0852156,0.398652576,5,219,36.2,72,9.71e-05,0.000379865,0.0007346,0.001112632,0.002437075,0.004311497,0.006103766,0.006377174,0.007755461,0.010190799,4.86e-06,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,20,13.94759646,105.7040765,44.20185477,0.333761037,2,95,152.5,294,0.000241307,0.000981102,0.002140357,0.004139382,0.005430627,0.006402124,0.00702095,0.008033847,0.009389811,0.010112571,1.21e-05,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,21,14.92562743,111.9016041,54.01301723,0.30549955,3,133,89.0,222,0.000238713,0.000567909,0.00197135,0.002547598,0.005536894,0.005620118,0.006457474,0.00756244,0.009293769,0.011050524,1.19e-05,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,22,15.63995594,128.1479859,59.61322421,0.319651678,2,99,150.5,294,0.000207866,0.000817725,0.000948522,0.002334363,0.00514736,0.005790513,0.006872927,0.007959695,0.008412142,0.009971548,1.09e-05,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,21,23,10.66846269,40.18362619,20.93794163,0.161830052,1,21,379.0,379,0.001197819,0.002099693,0.002740144,0.004358137,0.00482046,0.006235891,0.007149418,0.007928553,0.009043119,0.009870303,6.3e-05,-5.2368188386266254,0.48446464583539345,-0.21143658147148156,-0.39461695337640085,1.2061801536262173,0.07859084262226741,0.08192198061710802,-0.9648350559784487,-0.40639435270530877,0.1055455809088503
0.1,0.6,23,0,18.52525885,246.7922594,89.29336832,0.540846893,3,111,96.33333333,157,9.83e-05,0.000851414,0.002601228,0.00327047,0.004100558,0.006079842,0.007123438,0.008659339,0.011747073,0.013807497,5.17e-06,-5.247257572032396,-0.931269173840432,0.4798954552068368,-0.9941628680624319,0.4286902453132864,-0.02970536673533537,0.29990685377398085,0.21023197679933214,0.7273603892593316,-0.41195062202360994
0.1,0.6,23,1,11.71026057,69.26226742,28.58848192,0.297089857,2,8,196.0,311,0.000450567,0.001656322,0.00253305,0.0033706,0.00589184,0.006909726,0.007912991,0.011010838,0.012215395,0.01574697,2.25e-05,-5.247257572032396,-0.931269173840432,0.4798954552068368,-0.9941628680624319,0.4286902453132864,-0.02970536673533537,0.29990685377398085,0.21023197679933214,0.7273603892593316,-0.41195062202360994
0.1,0.6,23,2,16.16903563,183.4324735,70.55719432,0.535029215,2,79,160.5,164,0.000128272,0.00156247,0.002285017,0.003815145,0.006745134,0.00729458,0.007683341,0.009347401,0.013680664,0.014540392,6.75e-06,-5.247257572032396,-0.931269173840432,0.4798954552068368,-0.9941628680624319,0.4286902453132864,-0.02970536673533537,0.29990685377398085,0.21023197679933214,0.7273603892593316,-0.41195062202360994
0.1,0.6,23,3,13.65470971,110.2845514,45.9848648,0.398614719,2,39,180.5,239,0.000250839,0.00197048,0.003158508,0.004167263,0.004443573,0.004961719,0.008426083,0.00908686,0.012465889,0.013714095,1.25e-05,-5.247257572032396,-0.931269173840432,0.4798954552068368,-0.9941628680624319,0.4286902453132864,-0.02970536673533537,0.29990685377398085,0.21023197679933214,0.7273603892593316,-0.41195062202360994
0.1,0.6,23,4,13.72451902,98.67636334,43.66916126,0.322093752,3,53,115.6666667,271,0.000240337,0.001063573,0.002055105,0.002771295,0.004649437,0.006544571,0.006796053,0.00846726,0.009187384,0.013707171,1.26e-05,-5.247257572032396,-0.931269173840432,0.4798954552068368,-0.9941628680624319,0.4286902453132864,-0.02970536673533537,0.29990685377398085,0.21023197679933214,0.7273603892593316,-0.41195062202360994
0.1,0.6,23,5,11.03003486,39.87081607,21.9235676,0.144363935,2,8,196.0,369,0.00075821,0.001417106,0.002069598,0.00287539,0.004352575,0.006836833,0.007871228,0.00951915,0.010240698,0.012010134,3.99e-05,-5.247257572032396,-0.931269173840432,0.4798954552068368,-0.9941628680624319,0.4286902453132864,-0.02970536673533537,0.29990685377398085,0.21023197679933214,0.7273603892593316,-0.41195062202360994
0.1,0.6,23,6,17.82085134,224.7224123,85.28045478,0.53372778,3,110,96.66666667,157,9.8e-05,0.000849966,0.002453567,0.002728444,0.003752078,0.006791521,0.007607877,0.008683967,0.011427721,0.013982204,4.9e-06,-5.247257572032396,-0.931269173840432,0.4798954552068368,-0.9941628680624319,0.4286902453132864,-0.02970536673533537,0.29990685377398085,0.21023197679933214,0.7273603892593316,-0.41195062202360994
0.1,0.6,23,7,11.0231505,49.94720948,24.4187658,0.21253167,1,8,392.0,392,0.000724601,0.001621978,0.002739933,0.004528445,0.005363808,0.006486928,0.008826549,0.009620653,0.01329421,0.013988804,3.62e-05,-5.247257572032396,-0.931269173840432,0.4798954552068368,-0.9941628680624319,0.4286902453132864,-0.02970536673533537,0.29990685377398085,0.21023197679933214,0.7273603892593316,-0.41195062202360994
0.1,0.6,23,8,14.60253389,111.0690829,51.8506244,0.323702884,3,59,113.6666667,271,0.000220462,0.000777428,0.001873504,0.002524919,0.002971202,0.004986885,0.007608196,0.008302262,0.011484756,0.013944622,1.16e-05,-5.247257572032396,-0.931269173840432,0.4798954552068368,-0.9941628680624319,0.4286902453132864,-0.02970536673533537,0.29990685377398085,0.21023197679933214,0.7273603892593316,-0.41195062202360994
0.1,0.6,23,9,16.63359843,193.9326754,82.77997623,0.550402812,2,79,160.5,164,0.00012431,0.001489615,0.002666855,0.003168616,0.004054203,0.006907036,0.007909578,0.008534081,0.013194316,0.014517923,6.22e-06,-5.247257572032396,-0.931269173840432,0.4798954552068368,-0.9941628680624319,0.4286902453132864,-0.02970536673533537,0.29990685377398085,0.21023197679933214,0.7273603892593316,-0.41195062202360994
0.1,0.6,23,10,17.68701185,218.7972359,91.83338401,0.534532174,5,110,58.0,122,9.78e-05,0.000847149,0.002467638,0.003823353,0.006271168,0.00657177,0.007219035,0.008747221,0.009701559,0.012459613,4.89e-06,-5.247257572032396,-0.931269173840432,0.4798954552068368,-0.9941628680624319,0.4286902453132864,-0.02970536673533537,0.29990685377398085,0.21023197679933214,0.7273603892593316,-0.41195062202360994
